date,url,marketing_segment,page_visits,unique_visitors,return_visitors,bounce_rate,avg_session_duration,conversion_rate,conversions
2024-11-29,https://example.com/product-page,Social Media,130,97,12,0.668,1.66,0.015,1
2024-11-29,https://example.com/product-page,Video Ads,13,10,0,0.405,6.32,0.016,0
2024-11-30,https://example.com/product-page,Direct Traffic,68,52,12,0.356,4.68,0.0204,1
2024-11-30,https://example.com/product-page,Display Ads,14,10,0,0.787,1.88,0.0082,0
2024-11-30,https://example.com/product-page,Email Marketing,49,36,7,0.275,5.6,0.0322,1
2024-11-30,https://example.com/product-page,Organic Search,157,114,26,0.442,2.99,0.021,2
2024-11-30,https://example.com/product-page,Paid Search,101,64,7,0.334,2.69,0.0458,3
2024-11-30,https://example.com/product-page,Referral,30,20,4,0.495,3.5,0.0105,0
2024-11-30,https://example.com/product-page,Social Media,80,50,11,0.573,2.35,0.0164,1
2024-11-30,https://example.com/product-page,Video Ads,13,8,0,0.58,7.55,0.0094,0
2024-12-01,https://example.com/product-page,Direct Traffic,43,28,10,0.261,3.64,0.0409,1
2024-12-01,https://example.com/product-page,Display Ads,14,8,0,0.642,1.91,0.0051,0
2024-12-01,https://example.com/product-page,Email Marketing,28,21,8,0.255,3.82,0.0556,1
2024-12-01,https://example.com/product-page,Organic Search,165,107,34,0.371,4.9,0.0286,3
2024-12-01,https://example.com/product-page,Paid Search,97,63,5,0.339,3.4,0.0588,4
2024-12-01,https://example.com/product-page,Referral,17,12,2,0.449,3.51,0.0282,0
2024-12-01,https://example.com/product-page,Social Media,61,40,4,0.686,2.4,0.0117,0
2024-12-01,https://example.com/product-page,Video Ads,9,7,0,0.505,4.61,0.0063,0
2024-12-02,https://example.com/product-page,Direct Traffic,116,82,21,0.283,3.26,0.0404,3
2024-12-02,https://example.com/product-page,Display Ads,26,15,1,0.629,1.14,0.0088,0
2024-12-02,https://example.com/product-page,Email Marketing,60,41,11,0.241,3.91,0.0237,1
2024-12-02,https://example.com/product-page,Organic Search,286,184,31,0.403,3.91,0.0156,3
2024-12-02,https://example.com/product-page,Paid Search,183,114,11,0.384,2.32,0.0434,5
2024-12-02,https://example.com/product-page,Referral,37,29,2,0.382,3.89,0.0282,1
2024-12-02,https://example.com/product-page,Social Media,143,91,26,0.533,2.03,0.0211,2
2024-12-02,https://example.com/product-page,Video Ads,18,11,0,0.476,6.93,0.0078,0
2024-12-03,https://example.com/product-page,Direct Traffic,105,71,18,0.283,4.91,0.031,2
2024-12-03,https://example.com/product-page,Display Ads,28,21,0,0.67,1.34,0.0043,0
2024-12-03,https://example.com/product-page,Email Marketing,69,48,8,0.279,4.4,0.0436,2
2024-12-03,https://example.com/product-page,Organic Search,332,246,73,0.372,3.44,0.0313,8
2024-12-03,https://example.com/product-page,Paid Search,166,107,15,0.35,3.3,0.0516,6
2024-12-03,https://example.com/product-page,Referral,43,32,5,0.472,3.37,0.02,1
2024-12-03,https://example.com/product-page,Social Media,156,107,28,0.536,1.79,0.0089,1
2024-12-03,https://example.com/product-page,Video Ads,18,13,0,0.544,7.38,0.0106,0
2024-12-04,https://example.com/product-page,Direct Traffic,97,65,23,0.306,3.3,0.0501,3
2024-12-04,https://example.com/product-page,Display Ads,23,14,1,0.685,1.68,0.0058,0
2024-12-04,https://example.com/product-page,Email Marketing,48,37,7,0.281,5.01,0.0369,1
2024-12-04,https://example.com/product-page,Organic Search,293,203,69,0.359,4.33,0.0312,6
2024-12-04,https://example.com/product-page,Paid Search,149,109,14,0.404,3.52,0.0493,5
2024-12-04,https://example.com/product-page,Referral,38,25,3,0.461,3.68,0.0282,1
2024-12-04,https://example.com/product-page,Social Media,115,78,15,0.626,2.03,0.0133,1
2024-12-04,https://example.com/product-page,Video Ads,16,12,0,0.575,4.9,0.0122,0
2024-12-05,https://example.com/product-page,Direct Traffic,92,62,19,0.338,5.33,0.0339,2
2024-12-05,https://example.com/product-page,Display Ads,19,12,1,0.728,1.46,0.0114,0
2024-12-05,https://example.com/product-page,Email Marketing,58,44,8,0.275,3.87,0.0571,3
2024-12-05,https://example.com/product-page,Organic Search,326,238,82,0.389,4.3,0.0333,8
2024-12-05,https://example.com/product-page,Paid Search,159,112,15,0.357,2.45,0.0253,3
2024-12-05,https://example.com/product-page,Referral,43,27,3,0.371,2.33,0.0258,1
2024-12-05,https://example.com/product-page,Social Media,139,95,14,0.502,2.61,0.014,1
2024-12-05,https://example.com/product-page,Video Ads,18,11,0,0.566,6.14,0.0063,0
2024-12-06,https://example.com/product-page,Direct Traffic,129,86,35,0.247,3.91,0.0196,2
2024-12-06,https://example.com/product-page,Display Ads,30,22,1,0.607,1.69,0.0094,0
2024-12-06,https://example.com/product-page,Email Marketing,90,61,25,0.28,6.4,0.0392,2
2024-12-06,https://example.com/product-page,Organic Search,412,289,84,0.32,2.66,0.0342,10
2024-12-06,https://example.com/product-page,Paid Search,243,146,13,0.32,3.12,0.0494,7
2024-12-06,https://example.com/product-page,Referral,61,38,5,0.465,3.71,0.0104,0
2024-12-06,https://example.com/product-page,Social Media,186,139,28,0.623,1.73,0.0178,2
2024-12-06,https://example.com/product-page,Video Ads,22,17,0,0.555,6.16,0.0083,0
2024-12-07,https://example.com/product-page,Direct Traffic,87,55,22,0.301,3.39,0.0323,2
2024-12-07,https://example.com/product-page,Display Ads,19,13,0,0.703,1.72,0.009,0
2024-12-07,https://example.com/product-page,Email Marketing,55,33,12,0.273,6.28,0.0618,2
2024-12-07,https://example.com/product-page,Organic Search,247,197,29,0.4,2.91,0.0239,5
2024-12-07,https://example.com/product-page,Paid Search,108,85,12,0.365,3.33,0.0523,4
2024-12-07,https://example.com/product-page,Referral,27,20,2,0.522,3.72,0.0257,1
2024-12-07,https://example.com/product-page,Social Media,76,45,5,0.576,1.91,0.0137,1
2024-12-07,https://example.com/product-page,Video Ads,9,6,0,0.477,6.91,0.012,0
2024-12-08,https://example.com/product-page,Direct Traffic,80,49,23,0.24,3.15,0.042,2
2024-12-08,https://example.com/product-page,Display Ads,20,14,0,0.732,1.89,0.0042,0
2024-12-08,https://example.com/product-page,Email Marketing,48,30,9,0.203,5.36,0.0626,2
2024-12-08,https://example.com/product-page,Organic Search,237,170,46,0.401,4.07,0.0317,5
2024-12-08,https://example.com/product-page,Paid Search,155,106,8,0.393,3.08,0.03,3
2024-12-08,https://example.com/product-page,Referral,30,21,2,0.459,3.32,0.0296,1
2024-12-08,https://example.com/product-page,Social Media,93,65,12,0.545,2.55,0.0102,1
2024-12-08,https://example.com/product-page,Video Ads,11,8,0,0.557,6.61,0.017,0
2024-12-09,https://example.com/product-page,Direct Traffic,140,87,34,0.272,5.6,0.0289,3
2024-12-09,https://example.com/product-page,Display Ads,25,15,1,0.765,1.57,0.0101,0
2024-12-09,https://example.com/product-page,Email Marketing,70,42,12,0.261,4.17,0.043,2
2024-12-09,https://example.com/product-page,Organic Search,334,202,50,0.347,4.74,0.0309,6
2024-12-09,https://example.com/product-page,Paid Search,202,143,17,0.407,3.11,0.0262,4
2024-12-09,https://example.com/product-page,Referral,42,31,4,0.396,3.58,0.0154,0
2024-12-09,https://example.com/product-page,Social Media,129,83,21,0.718,2.71,0.009,1
2024-12-09,https://example.com/product-page,Video Ads,17,12,0,0.401,4.62,0.0164,0
2024-12-10,https://example.com/product-page,Direct Traffic,83,59,22,0.272,4.31,0.0279,2
2024-12-10,https://example.com/product-page,Display Ads,17,12,0,0.616,1.27,0.0096,0
2024-12-10,https://example.com/product-page,Email Marketing,48,37,17,0.201,5.61,0.0594,2
2024-12-10,https://example.com/product-page,Organic Search,172,110,18,0.437,4.5,0.035,4
2024-12-10,https://example.com/product-page,Paid Search,114,83,6,0.377,3.58,0.0243,2
2024-12-10,https://example.com/product-page,Referral,27,17,1,0.503,3.11,0.0279,0
2024-12-10,https://example.com/product-page,Social Media,71,49,10,0.542,2.46,0.0105,1
2024-12-10,https://example.com/product-page,Video Ads,9,6,0,0.489,7.75,0.0148,0
2024-12-11,https://example.com/product-page,Direct Traffic,116,87,25,0.319,4.99,0.043,4
2024-12-11,https://example.com/product-page,Display Ads,28,17,1,0.683,1.27,0.0041,0
2024-12-11,https://example.com/product-page,Email Marketing,80,61,26,0.27,5.54,0.0324,2
2024-12-11,https://example.com/product-page,Organic Search,335,245,56,0.421,4.87,0.0248,6
2024-12-11,https://example.com/product-page,Paid Search,241,185,18,0.296,3.62,0.0368,7
2024-12-11,https://example.com/product-page,Referral,50,32,4,0.501,3.47,0.0284,1
2024-12-11,https://example.com/product-page,Social Media,169,131,26,0.653,2.59,0.0129,2
2024-12-11,https://example.com/product-page,Video Ads,18,12,0,0.531,5.09,0.0172,0
2024-12-12,https://example.com/product-page,Direct Traffic,92,57,14,0.259,3.81,0.0336,2
2024-12-12,https://example.com/product-page,Display Ads,30,19,1,0.635,1.91,0.0117,0
2024-12-12,https://example.com/product-page,Email Marketing,60,43,10,0.239,4.06,0.0557,2
2024-12-12,https://example.com/product-page,Organic Search,261,161,43,0.365,3.1,0.0332,5
2024-12-12,https://example.com/product-page,Paid Search,186,127,11,0.312,2.67,0.0242,3
2024-12-12,https://example.com/product-page,Referral,40,25,5,0.505,3.37,0.0217,1
2024-12-12,https://example.com/product-page,Social Media,110,77,15,0.633,2.23,0.0096,1
2024-12-12,https://example.com/product-page,Video Ads,15,10,0,0.513,5.43,0.0096,0
2024-12-13,https://example.com/product-page,Direct Traffic,102,66,27,0.267,5.64,0.0393,3
2024-12-13,https://example.com/product-page,Display Ads,26,16,1,0.817,1.87,0.0098,0
2024-12-13,https://example.com/product-page,Email Marketing,73,57,12,0.219,4.86,0.0243,1
2024-12-13,https://example.com/product-page,Organic Search,355,250,87,0.447,3.65,0.0258,6
2024-12-13,https://example.com/product-page,Paid Search,164,124,16,0.415,3.14,0.0426,5
2024-12-13,https://example.com/product-page,Referral,56,36,6,0.491,3.51,0.0116,0
2024-12-13,https://example.com/product-page,Social Media,121,82,10,0.718,1.95,0.015,1
2024-12-13,https://example.com/product-page,Video Ads,17,12,0,0.53,5.88,0.0146,0
2024-12-14,https://example.com/product-page,Direct Traffic,59,41,10,0.266,4.09,0.0194,1
2024-12-14,https://example.com/product-page,Display Ads,19,12,1,0.617,1.26,0.0101,0
2024-12-14,https://example.com/product-page,Email Marketing,45,33,8,0.232,5.07,0.0484,2
2024-12-14,https://example.com/product-page,Organic Search,221,136,39,0.321,4.23,0.0333,5
2024-12-14,https://example.com/product-page,Paid Search,134,81,5,0.375,3.21,0.0287,2
2024-12-14,https://example.com/product-page,Referral,28,22,3,0.408,3.74,0.0267,1
2024-12-14,https://example.com/product-page,Social Media,94,64,11,0.676,1.94,0.0089,1
2024-12-14,https://example.com/product-page,Video Ads,9,5,0,0.472,7.18,0.0108,0
2024-12-15,https://example.com/product-page,Direct Traffic,21,16,4,0.298,3.17,0.0245,0
2024-12-15,https://example.com/product-page,Display Ads,5,3,0,0.83,1.48,0.011,0
2024-12-15,https://example.com/product-page,Email Marketing,14,10,2,0.224,6.12,0.0542,1
2024-12-15,https://example.com/product-page,Organic Search,71,54,11,0.435,4.1,0.0131,1
2024-12-15,https://example.com/product-page,Paid Search,45,33,3,0.386,2.76,0.0204,1
2024-12-15,https://example.com/product-page,Referral,11,7,0,0.4,3.48,0.0158,0
2024-12-15,https://example.com/product-page,Social Media,30,21,3,0.6,2.61,0.0096,0
2024-12-15,https://example.com/product-page,Video Ads,4,2,0,0.47,6.45,0.0136,0
2024-12-16,https://example.com/product-page,Direct Traffic,130,95,35,0.333,5.31,0.0407,4
2024-12-16,https://example.com/product-page,Display Ads,23,14,0,0.734,1.93,0.0115,0
2024-12-16,https://example.com/product-page,Email Marketing,60,47,15,0.248,5.84,0.0653,3
2024-12-16,https://example.com/product-page,Organic Search,336,263,36,0.445,3.97,0.029,8
2024-12-16,https://example.com/product-page,Paid Search,191,147,10,0.313,2.02,0.0202,3
2024-12-16,https://example.com/product-page,Referral,37,27,3,0.496,2.96,0.0172,0
2024-12-16,https://example.com/product-page,Social Media,160,96,23,0.688,2.18,0.0152,1
2024-12-16,https://example.com/product-page,Video Ads,19,13,0,0.576,7.31,0.012,0
2024-12-17,https://example.com/product-page,Direct Traffic,115,72,33,0.334,4.33,0.0386,3
2024-12-17,https://example.com/product-page,Display Ads,21,15,1,0.674,1.91,0.0117,0
2024-12-17,https://example.com/product-page,Email Marketing,52,40,8,0.298,4.49,0.0623,2
2024-12-17,https://example.com/product-page,Organic Search,324,250,69,0.381,4.36,0.0152,4
2024-12-17,https://example.com/product-page,Paid Search,132,97,8,0.369,2.66,0.0306,3
2024-12-17,https://example.com/product-page,Referral,34,22,2,0.389,3.17,0.0267,1
2024-12-17,https://example.com/product-page,Social Media,126,91,15,0.715,2.48,0.0199,2
2024-12-17,https://example.com/product-page,Video Ads,13,8,0,0.541,5.44,0.0093,0
2024-12-18,https://example.com/product-page,Direct Traffic,127,90,20,0.33,3.41,0.0431,4
2024-12-18,https://example.com/product-page,Display Ads,36,26,2,0.578,1.52,0.0094,0
2024-12-18,https://example.com/product-page,Email Marketing,108,72,35,0.276,5.29,0.0438,3
2024-12-18,https://example.com/product-page,Organic Search,433,286,42,0.444,4.48,0.0175,5
2024-12-18,https://example.com/product-page,Paid Search,208,159,23,0.374,3.59,0.0555,9
2024-12-18,https://example.com/product-page,Referral,63,47,7,0.413,2.35,0.0236,1
2024-12-18,https://example.com/product-page,Social Media,171,102,13,0.598,2.22,0.01,1
2024-12-18,https://example.com/product-page,Video Ads,23,18,1,0.422,6.87,0.0145,0
2024-12-19,https://example.com/product-page,Direct Traffic,135,82,36,0.297,5.81,0.0435,4
2024-12-19,https://example.com/product-page,Display Ads,40,27,1,0.628,1.9,0.0111,0
2024-12-19,https://example.com/product-page,Email Marketing,101,63,24,0.235,5.86,0.0325,2
2024-12-19,https://example.com/product-page,Organic Search,435,336,60,0.346,3.85,0.0372,12
2024-12-19,https://example.com/product-page,Paid Search,186,129,13,0.312,2.23,0.0261,3
2024-12-19,https://example.com/product-page,Referral,58,36,3,0.374,2.98,0.022,1
2024-12-19,https://example.com/product-page,Social Media,190,130,27,0.701,2.21,0.0174,2
2024-12-19,https://example.com/product-page,Video Ads,19,13,0,0.506,7.04,0.011,0
2024-12-20,https://example.com/product-page,Direct Traffic,108,84,25,0.288,4.87,0.0341,3
2024-12-20,https://example.com/product-page,Display Ads,22,16,1,0.71,1.69,0.0111,0
2024-12-20,https://example.com/product-page,Email Marketing,67,43,19,0.263,4.98,0.0515,2
2024-12-20,https://example.com/product-page,Organic Search,330,223,45,0.468,4.32,0.0249,6
2024-12-20,https://example.com/product-page,Paid Search,160,108,14,0.305,2.2,0.0251,3
2024-12-20,https://example.com/product-page,Referral,32,22,2,0.413,2.55,0.0101,0
2024-12-20,https://example.com/product-page,Social Media,143,94,25,0.714,1.68,0.0094,1
2024-12-20,https://example.com/product-page,Video Ads,17,13,0,0.474,7.65,0.0175,0
2024-12-21,https://example.com/product-page,Direct Traffic,71,51,15,0.243,3.36,0.0442,2
2024-12-21,https://example.com/product-page,Display Ads,19,14,1,0.601,1.77,0.0117,0
2024-12-21,https://example.com/product-page,Email Marketing,46,31,11,0.203,4.37,0.0241,1
2024-12-21,https://example.com/product-page,Organic Search,246,169,21,0.478,3.73,0.0295,5
2024-12-21,https://example.com/product-page,Paid Search,143,104,11,0.319,3.5,0.0218,2
2024-12-21,https://example.com/product-page,Referral,32,23,3,0.526,3.36,0.0256,1
2024-12-21,https://example.com/product-page,Social Media,114,81,9,0.719,1.73,0.0132,1
2024-12-21,https://example.com/product-page,Video Ads,14,9,0,0.52,5.4,0.0071,0
2024-12-22,https://example.com/product-page,Direct Traffic,56,44,10,0.244,5.64,0.0374,2
2024-12-22,https://example.com/product-page,Display Ads,15,9,0,0.583,1.43,0.0062,0
2024-12-22,https://example.com/product-page,Email Marketing,51,39,13,0.248,5.47,0.0522,2
2024-12-22,https://example.com/product-page,Organic Search,224,171,46,0.385,3.71,0.029,5
2024-12-22,https://example.com/product-page,Paid Search,98,62,5,0.365,2.6,0.0482,3
2024-12-22,https://example.com/product-page,Referral,29,19,3,0.439,2.67,0.0298,1
2024-12-22,https://example.com/product-page,Social Media,80,52,10,0.704,2.33,0.0133,1
2024-12-22,https://example.com/product-page,Video Ads,10,7,0,0.507,7.01,0.0116,0
2024-12-23,https://example.com/product-page,Direct Traffic,136,105,41,0.323,3.89,0.0457,5
2024-12-23,https://example.com/product-page,Display Ads,36,24,2,0.811,1.76,0.0086,0
2024-12-23,https://example.com/product-page,Email Marketing,92,64,19,0.215,6.31,0.0242,2
2024-12-23,https://example.com/product-page,Organic Search,413,254,35,0.357,4.76,0.0336,9
2024-12-23,https://example.com/product-page,Paid Search,225,138,8,0.295,2.23,0.0221,3
2024-12-23,https://example.com/product-page,Referral,64,39,8,0.385,2.82,0.0134,1
2024-12-23,https://example.com/product-page,Social Media,210,127,29,0.603,2.55,0.009,1
2024-12-23,https://example.com/product-page,Video Ads,23,17,0,0.464,5.08,0.0069,0
2024-12-24,https://example.com/product-page,Direct Traffic,98,69,40,0.291,3.16,0.0184,1
2024-12-24,https://example.com/product-page,Display Ads,30,23,1,0.835,1.83,0.0044,0
2024-12-24,https://example.com/product-page,Email Marketing,69,52,19,0.216,4.66,0.0424,2
2024-12-24,https://example.com/product-page,Organic Search,341,254,45,0.407,3.61,0.0188,5
2024-12-24,https://example.com/product-page,Paid Search,147,97,14,0.294,2.71,0.0251,2
2024-12-24,https://example.com/product-page,Referral,35,23,3,0.417,3.87,0.0232,1
2024-12-24,https://example.com/product-page,Social Media,116,80,8,0.607,1.9,0.0109,1
2024-12-24,https://example.com/product-page,Video Ads,15,9,0,0.589,7.66,0.0062,0
2024-12-25,https://example.com/product-page,Direct Traffic,143,107,39,0.287,4.82,0.0321,3
2024-12-25,https://example.com/product-page,Display Ads,27,18,1,0.578,1.52,0.0065,0
2024-12-25,https://example.com/product-page,Email Marketing,83,55,23,0.239,4.66,0.0368,2
2024-12-25,https://example.com/product-page,Organic Search,413,311,69,0.343,3.22,0.0236,7
2024-12-25,https://example.com/product-page,Paid Search,207,143,10,0.312,3.01,0.0468,7
2024-12-25,https://example.com/product-page,Referral,57,42,7,0.471,3.1,0.0223,1
2024-12-25,https://example.com/product-page,Social Media,155,93,11,0.496,2.62,0.0216,2
2024-12-25,https://example.com/product-page,Video Ads,19,14,0,0.493,6.17,0.0122,0
2024-12-26,https://example.com/product-page,Direct Traffic,101,62,35,0.313,4.53,0.034,2
