date,url,marketing_segment,page_visits,unique_visitors,return_visitors
2024-12-08,https://example.com/product-page,Display Ads,20,14,0
2024-12-08,https://example.com/product-page,Email Marketing,48,30,9
2024-12-08,https://example.com/product-page,Organic Search,237,170,46
2024-12-08,https://example.com/product-page,Paid Search,155,106,8
2024-12-08,https://example.com/product-page,Referral,30,21,2
2024-12-08,https://example.com/product-page,Social Media,93,65,12
2024-12-08,https://example.com/product-page,Video Ads,11,8,0
2024-12-09,https://example.com/product-page,Direct Traffic,140,87,34
2024-12-09,https://example.com/product-page,Display Ads,25,15,1
2024-12-09,https://example.com/product-page,Email Marketing,70,42,12
2024-12-09,https://example.com/product-page,Organic Search,334,202,50
2024-12-09,https://example.com/product-page,Paid Search,202,143,17
2024-12-09,https://example.com/product-page,Referral,42,31,4
2024-12-09,https://example.com/product-page,Social Media,129,83,21
2024-12-09,https://example.com/product-page,Video Ads,17,12,0
2024-12-10,https://example.com/product-page,Direct Traffic,83,59,22
2024-12-10,https://example.com/product-page,Display Ads,17,12,0
2024-12-10,https://example.com/product-page,Email Marketing,48,37,17
2024-12-10,https://example.com/product-page,Organic Search,172,110,18
2024-12-10,https://example.com/product-page,Paid Search,114,83,6
2024-12-10,https://example.com/product-page,Referral,27,17,1
2024-12-10,https://example.com/product-page,Social Media,71,49,10
2024-12-10,https://example.com/product-page,Video Ads,9,6,0
2024-12-11,https://example.com/product-page,Direct Traffic,116,87,25
2024-12-11,https://example.com/product-page,Display Ads,28,17,1
2024-12-11,https://example.com/product-page,Email Marketing,80,61,26
2024-12-11,https://example.com/product-page,Organic Search,335,245,56
2024-12-11,https://example.com/product-page,Paid Search,241,185,18
2024-12-11,https://example.com/product-page,Referral,50,32,4
2024-12-11,https://example.com/product-page,Social Media,169,131,26
2024-12-11,https://example.com/product-page,Video Ads,18,12,0
2024-12-12,https://example.com/product-page,Direct Traffic,92,57,14
2024-12-12,https://example.com/product-page,Display Ads,30,19,1
2024-12-12,https://example.com/product-page,Email Marketing,60,43,10
2024-12-12,https://example.com/product-page,Organic Search,261,161,43
2024-12-12,https://example.com/product-page,Paid Search,186,127,11
2024-12-12,https://example.com/product-page,Referral,40,25,5
2024-12-12,https://example.com/product-page,Social Media,110,77,15
2024-12-12,https://example.com/product-page,Video Ads,15,10,0
2024-12-13,https://example.com/product-page,Direct Traffic,102,66,27
2024-12-13,https://example.com/product-page,Display Ads,26,16,1
2024-12-13,https://example.com/product-page,Email Marketing,73,57,12
2024-12-13,https://example.com/product-page,Organic Search,355,250,87
2024-12-13,https://example.com/product-page,Paid Search,164,124,16
2024-12-13,https://example.com/product-page,Referral,56,36,6
2024-12-13,https://example.com/product-page,Social Media,121,82,10
2024-12-13,https://example.com/product-page,Video Ads,17,12,0
2024-12-14,https://example.com/product-page,Direct Traffic,59,41,10
2024-12-14,https://example.com/product-page,Display Ads,19,12,1
2024-12-14,https://example.com/product-page,Email Marketing,45,33,8
2024-12-14,https://example.com/product-page,Organic Search,221,136,39
2024-12-14,https://example.com/product-page,Paid Search,134,81,5
2024-12-14,https://example.com/product-page,Referral,28,22,3
2024-12-14,https://example.com/product-page,Social Media,94,64,11
2024-12-14,https://example.com/product-page,Video Ads,9,5,0
2024-12-15,https://example.com/product-page,Direct Traffic,21,16,4
2024-12-15,https://example.com/product-page,Display Ads,5,3,0
2024-12-15,https://example.com/product-page,Email Marketing,14,10,2
2024-12-15,https://example.com/product-page,Organic Search,71,54,11
2024-12-15,https://example.com/product-page,Paid Search,45,33,3
2024-12-15,https://example.com/product-page,Referral,11,7,0
2024-12-15,https://example.com/product-page,Social Media,30,21,3
2024-12-15,https://example.com/product-page,Video Ads,4,2,0
2024-12-16,https://example.com/product-page,Direct Traffic,130,95,35
2024-12-16,https://example.com/product-page,Display Ads,23,14,0
2024-12-16,https://example.com/product-page,Email Marketing,60,47,15
2024-12-16,https://example.com/product-page,Organic Search,336,263,36
2024-12-16,https://example.com/product-page,Paid Search,191,147,10
2024-12-16,https://example.com/product-page,Referral,37,27,3
2024-12-16,https://example.com/product-page,Social Media,160,96,23
2024-12-16,https://example.com/product-page,Video Ads,19,13,0
2024-12-17,https://example.com/product-page,Direct Traffic,115,72,33
2024-12-17,https://example.com/product-page,Display Ads,21,15,1
2024-12-17,https://example.com/product-page,Email Marketing,52,40,8
2024-12-17,https://example.com/product-page,Organic Search,324,250,69
2024-12-17,https://example.com/product-page,Paid Search,132,97,8
2024-12-17,https://example.com/product-page,Referral,34,22,2
2024-12-17,https://example.com/product-page,Social Media,126,91,15
2024-12-17,https://example.com/product-page,Video Ads,13,8,0
2024-12-18,https://example.com/product-page,Direct Traffic,127,90,20
2024-12-18,https://example.com/product-page,Display Ads,36,26,2
2024-12-18,https://example.com/product-page,Email Marketing,108,72,35
2024-12-18,https://example.com/product-page,Organic Search,433,286,42
2024-12-18,https://example.com/product-page,Paid Search,208,159,23
2024-12-18,https://example.com/product-page,Referral,63,47,7
2024-12-18,https://example.com/product-page,Social Media,171,102,13
2024-12-18,https://example.com/product-page,Video Ads,23,18,1
2024-12-19,https://example.com/product-page,Direct Traffic,135,82,36
2024-12-19,https://example.com/product-page,Display Ads,40,27,1
2024-12-19,https://example.com/product-page,Email Marketing,101,63,24
2024-12-19,https://example.com/product-page,Organic Search,435,336,60
2024-12-19,https://example.com/product-page,Paid Search,186,129,13
2024-12-19,https://example.com/product-page,Referral,58,36,3
2024-12-19,https://example.com/product-page,Social Media,190,130,27
2024-12-19,https://example.com/product-page,Video Ads,19,13,0
2024-12-20,https://example.com/product-page,Direct Traffic,108,84,25
2024-12-20,https://example.com/product-page,Display Ads,22,16,1
2024-12-20,https://example.com/product-page,Email Marketing,67,43,19
2024-12-20,https://example.com/product-page,Organic Search,330,223,45
2024-12-20,https://example.com/product-page,Paid Search,160,108,14
2024-12-20,https://example.com/product-page,Referral,32,22,2
2024-12-20,https://example.com/product-page,Social Media,143,94,25
2024-12-20,https://example.com/product-page,Video Ads,17,13,0
2024-12-21,https://example.com/product-page,Direct Traffic,71,51,15
2024-12-21,https://example.com/product-page,Display Ads,19,14,1
2024-12-21,https://example.com/product-page,Email Marketing,46,31,11
2024-12-21,https://example.com/product-page,Organic Search,246,169,21
2024-12-21,https://example.com/product-page,Paid Search,143,104,11
2024-12-21,https://example.com/product-page,Referral,32,23,3
2024-12-21,https://example.com/product-page,Social Media,114,81,9
2024-12-21,https://example.com/product-page,Video Ads,14,9,0
2024-12-22,https://example.com/product-page,Direct Traffic,56,44,10
2024-12-22,https://example.com/product-page,Display Ads,15,9,0
2024-12-22,https://example.com/product-page,Email Marketing,51,39,13
2024-12-22,https://example.com/product-page,Organic Search,224,171,46
2024-12-22,https://example.com/product-page,Paid Search,98,62,5
2024-12-22,https://example.com/product-page,Referral,29,19,3
2024-12-22,https://example.com/product-page,Social Media,80,52,10
2024-12-22,https://example.com/product-page,Video Ads,10,7,0
2024-12-23,https://example.com/product-page,Direct Traffic,136,105,41
2024-12-23,https://example.com/product-page,Display Ads,36,24,2
2024-12-23,https://example.com/product-page,Email Marketing,92,64,19
2024-12-23,https://example.com/product-page,Organic Search,413,254,35
2024-12-23,https://example.com/product-page,Paid Search,225,138,8
2024-12-23,https://example.com/product-page,Referral,64,39,8
2024-12-23,https://example.com/product-page,Social Media,210,127,29
2024-12-23,https://example.com/product-page,Video Ads,23,17,0
2024-12-24,https://example.com/product-page,Direct Traffic,98,69,40
2024-12-24,https://example.com/product-page,Display Ads,30,23,1
2024-12-24,https://example.com/product-page,Email Marketing,69,52,19
2024-12-24,https://example.com/product-page,Organic Search,341,254,45
2024-12-24,https://example.com/product-page,Paid Search,147,97,14
2024-12-24,https://example.com/product-page,Referral,35,23,3
2024-12-24,https://example.com/product-page,Social Media,116,80,8
2024-12-24,https://example.com/product-page,Video Ads,15,9,0
2024-12-25,https://example.com/product-page,Direct Traffic,143,107,39
2024-12-25,https://example.com/product-page,Display Ads,27,18,1
2024-12-25,https://example.com/product-page,Email Marketing,83,55,23
2024-12-25,https://example.com/product-page,Organic Search,413,311,69
2024-12-25,https://example.com/product-page,Paid Search,207,143,10
2024-12-25,https://example.com/product-page,Referral,57,42,7
2024-12-25,https://example.com/product-page,Social Media,155,93,11
2024-12-25,https://example.com/product-page,Video Ads,19,14,0
2024-12-26,https://example.com/product-page,Direct Traffic,101,62,35
2024-12-26,https://example.com/product-page,Display Ads,25,15,1
2024-12-26,https://example.com/product-page,Email Marketing,70,50,22
2024-12-26,https://example.com/product-page,Organic Search,385,248,68
2024-12-26,https://example.com/product-page,Paid Search,179,109,10
2024-12-26,https://example.com/product-page,Referral,42,31,2
2024-12-26,https://example.com/product-page,Social Media,149,104,28
2024-12-26,https://example.com/product-page,Video Ads,16,11,0
2024-12-27,https://example.com/product-page,Direct Traffic,108,74,34
2024-12-27,https://example.com/product-page,Display Ads,27,17,1
2024-12-27,https://example.com/product-page,Email Marketing,72,48,24
2024-12-27,https://example.com/product-page,Organic Search,276,195,46
2024-12-27,https://example.com/product-page,Paid Search,145,100,11
2024-12-27,https://example.com/product-page,Referral,37,26,4
2024-12-27,https://example.com/product-page,Social Media,139,109,29
2024-12-27,https://example.com/product-page,Video Ads,15,9,0
2024-12-28,https://example.com/product-page,Direct Traffic,109,74,26
2024-12-28,https://example.com/product-page,Display Ads,24,18,1
2024-12-28,https://example.com/product-page,Email Marketing,78,55,19
2024-12-28,https://example.com/product-page,Organic Search,314,218,60
2024-12-28,https://example.com/product-page,Paid Search,186,118,17
2024-12-28,https://example.com/product-page,Referral,41,28,2
2024-12-28,https://example.com/product-page,Social Media,145,108,19
2024-12-28,https://example.com/product-page,Video Ads,20,13,0
2024-12-29,https://example.com/product-page,Direct Traffic,85,65,13
2024-12-29,https://example.com/product-page,Display Ads,18,12,0
2024-12-29,https://example.com/product-page,Email Marketing,52,34,8
2024-12-29,https://example.com/product-page,Organic Search,289,217,47
2024-12-29,https://example.com/product-page,Paid Search,185,141,19
2024-12-29,https://example.com/product-page,Referral,35,26,4
2024-12-29,https://example.com/product-page,Social Media,102,66,10
2024-12-29,https://example.com/product-page,Video Ads,13,9,0
2024-12-30,https://example.com/product-page,Direct Traffic,156,123,57
2024-12-30,https://example.com/product-page,Display Ads,29,20,1
2024-12-30,https://example.com/product-page,Email Marketing,98,77,25
2024-12-30,https://example.com/product-page,Organic Search,334,264,86
2024-12-30,https://example.com/product-page,Paid Search,277,167,23
2024-12-30,https://example.com/product-page,Referral,62,43,9
2024-12-30,https://example.com/product-page,Social Media,201,154,18
2024-12-30,https://example.com/product-page,Video Ads,26,18,1
2024-12-31,https://example.com/product-page,Direct Traffic,119,85,35
2024-12-31,https://example.com/product-page,Display Ads,39,27,1
2024-12-31,https://example.com/product-page,Email Marketing,86,67,33
2024-12-31,https://example.com/product-page,Organic Search,491,300,67
2024-12-31,https://example.com/product-page,Paid Search,193,128,13
2024-12-31,https://example.com/product-page,Referral,57,44,5
2024-12-31,https://example.com/product-page,Social Media,208,160,20
2024-12-31,https://example.com/product-page,Video Ads,27,18,1
2025-01-01,https://example.com/product-page,Direct Traffic,118,81,22
2025-01-01,https://example.com/product-page,Display Ads,27,17,0
2025-01-01,https://example.com/product-page,Email Marketing,72,43,17
2025-01-01,https://example.com/product-page,Organic Search,290,202,60
2025-01-01,https://example.com/product-page,Paid Search,184,135,16
2025-01-01,https://example.com/product-page,Referral,44,29,5
2025-01-01,https://example.com/product-page,Social Media,160,111,31
2025-01-01,https://example.com/product-page,Video Ads,21,13,0
2025-01-02,https://example.com/product-page,Direct Traffic,111,78,36
2025-01-02,https://example.com/product-page,Display Ads,25,17,1
2025-01-02,https://example.com/product-page,Email Marketing,76,56,16
2025-01-02,https://example.com/product-page,Organic Search,352,259,73
2025-01-02,https://example.com/product-page,Paid Search,225,137,10
